"x","y"
3.038300,0.999983
3.038400,0.999983
3.038500,0.999983
3.038600,0.999983
3.038700,0.999983
3.038800,0.999983
3.038900,0.999983
3.039000,0.999983
3.039100,0.999983
3.039200,0.999983
3.039300,0.999983
3.039400,0.999983
3.039500,0.999983
3.039600,0.999983
3.039700,0.999983
3.039800,0.999983
3.039900,0.999983
3.040000,0.999983
3.040100,0.999983
3.040200,0.999983
3.040300,0.999983
3.040400,0.999983
3.040500,0.999983
3.040600,0.999983
3.040700,0.999983
3.040800,0.999983
3.040900,0.999983
3.041000,0.999983
3.041100,0.999983
3.041200,0.999983
3.041300,0.999983
3.041400,0.999983
3.041500,0.999983
3.041600,0.999983
3.041700,0.999983
3.041800,0.999983
3.041900,0.999983
3.042000,0.999983
3.042100,0.999983
3.042200,0.999983
3.042300,0.999983
3.042400,0.999983
3.042500,0.999983
3.042600,0.999983
3.042700,0.999983
3.042800,0.999983
3.042900,0.999983
3.043000,0.999983
3.043100,0.999983
3.043200,0.999983
3.043300,0.999983
3.043400,0.999983
3.043500,0.999983
3.043600,0.999983
3.043700,0.999983
3.043800,0.999983
3.043900,0.999983
3.044000,0.999983
3.044100,0.999983
3.044200,0.999983
3.044300,0.999983
3.044400,0.999983
3.044500,0.999983
3.044600,0.999983
3.044700,0.999983
3.044800,0.999983
3.044900,0.999983
3.045000,0.999983
3.045100,0.999983
3.045200,0.999983
3.045300,0.999983
3.045400,0.999983
3.045500,0.999983
3.045600,0.999983
3.045700,0.999983
3.045800,0.999983
3.045900,0.999983
3.046000,0.999984
3.046100,0.999984
3.046200,0.999984
3.046300,0.999984
3.046400,0.999984
3.046500,0.999984
3.046600,0.999984
3.046700,0.999984
3.046800,0.999984
3.046900,0.999984
3.047000,0.999984
3.047100,0.999984
3.047200,0.999984
3.047300,0.999984
3.047400,0.999984
3.047500,0.999984
3.047600,0.999984
3.047700,0.999984
3.047800,0.999984
3.047900,0.999984
3.048000,0.999984
3.048100,0.999984
3.048200,0.999984
3.048300,0.999984
3.048400,0.999984
3.048500,0.999984
3.048600,0.999984
3.048700,0.999984
3.048800,0.999984
3.048900,0.999984
3.049000,0.999984
3.049100,0.999984
3.049200,0.999984
3.049300,0.999984
3.049400,0.999984
3.049500,0.999984
3.049600,0.999984
3.049700,0.999984
3.049800,0.999984
3.049900,0.999984
3.050000,0.999984
3.050100,0.999984
3.050200,0.999984
3.050300,0.999984
3.050400,0.999984
3.050500,0.999984
3.050600,0.999984
3.050700,0.999984
3.050800,0.999984
3.050900,0.999984
3.051000,0.999984
3.051100,0.999984
3.051200,0.999984
3.051300,0.999984
3.051400,0.999984
3.051500,0.999984
3.051600,0.999984
3.051700,0.999984
3.051800,0.999984
3.051900,0.999984
3.052000,0.999984
3.052100,0.999984
3.052200,0.999984
3.052300,0.999984
3.052400,0.999984
3.052500,0.999984
3.052600,0.999984
3.052700,0.999984
3.052800,0.999984
3.052900,0.999984
3.053000,0.999984
3.053100,0.999984
3.053200,0.999984
3.053300,0.999984
3.053400,0.999984
3.053500,0.999984
3.053600,0.999984
3.053700,0.999984
3.053800,0.999984
3.053900,0.999984
3.054000,0.999984
3.054100,0.999984
3.054200,0.999984
3.054300,0.999984
3.054400,0.999984
3.054500,0.999984
3.054600,0.999984
3.054700,0.999984
3.054800,0.999984
3.054900,0.999984
3.055000,0.999984
3.055100,0.999984
3.055200,0.999984
3.055300,0.999984
3.055400,0.999984
3.055500,0.999984
3.055600,0.999984
3.055700,0.999984
3.055800,0.999985
3.055900,0.999985
3.056000,0.999985
3.056100,0.999985
3.056200,0.999985
3.056300,0.999985
3.056400,0.999985
3.056500,0.999985
3.056600,0.999985
3.056700,0.999985
3.056800,0.999985
3.056900,0.999985
3.057000,0.999985
3.057100,0.999985
3.057200,0.999985
3.057300,0.999985
3.057400,0.999985
3.057500,0.999985
3.057600,0.999985
3.057700,0.999985
3.057800,0.999985
3.057900,0.999985
3.058000,0.999985
3.058100,0.999985
3.058200,0.999985
3.058300,0.999985
3.058400,0.999985
3.058500,0.999985
3.058600,0.999985
3.058700,0.999985
3.058800,0.999985
3.058900,0.999985
3.059000,0.999985
3.059100,0.999985
3.059200,0.999985
3.059300,0.999985
3.059400,0.999985
3.059500,0.999985
3.059600,0.999985
3.059700,0.999985
3.059800,0.999985
3.059900,0.999985
3.060000,0.999985
3.060100,0.999985
3.060200,0.999985
3.060300,0.999985
3.060400,0.999985
3.060500,0.999985
3.060600,0.999985
3.060700,0.999985
3.060800,0.999985
3.060900,0.999985
3.061000,0.999985
3.061100,0.999985
3.061200,0.999985
3.061300,0.999985
3.061400,0.999985
3.061500,0.999985
3.061600,0.999985
3.061700,0.999985
3.061800,0.999985
3.061900,0.999985
3.062000,0.999985
3.062100,0.999985
3.062200,0.999985
3.062300,0.999985
3.062400,0.999985
3.062500,0.999985
3.062600,0.999985
3.062700,0.999985
3.062800,0.999985
3.062900,0.999985
3.063000,0.999985
3.063100,0.999985
3.063200,0.999985
3.063300,0.999985
3.063400,0.999985
3.063500,0.999985
3.063600,0.999985
3.063700,0.999985
3.063800,0.999985
3.063900,0.999985
3.064000,0.999985
3.064100,0.999985
3.064200,0.999985
3.064300,0.999985
3.064400,0.999985
3.064500,0.999985
3.064600,0.999985
3.064700,0.999985
3.064800,0.999985
3.064900,0.999985
3.065000,0.999985
3.065100,0.999985
3.065200,0.999985
3.065300,0.999985
3.065400,0.999985
3.065500,0.999985
3.065600,0.999985
3.065700,0.999985
3.065800,0.999985
3.065900,0.999985
3.066000,0.999985
3.066100,0.999985
3.066200,0.999986
3.066300,0.999986
3.066400,0.999986
3.066500,0.999986
3.066600,0.999986
3.066700,0.999986
3.066800,0.999986
3.066900,0.999986
3.067000,0.999986
3.067100,0.999986
3.067200,0.999986
3.067300,0.999986
3.067400,0.999986
3.067500,0.999986
3.067600,0.999986
3.067700,0.999986
3.067800,0.999986
3.067900,0.999986
3.068000,0.999986
3.068100,0.999986
3.068200,0.999986
3.068300,0.999986
3.068400,0.999986
3.068500,0.999986
3.068600,0.999986
3.068700,0.999986
3.068800,0.999986
3.068900,0.999986
3.069000,0.999986
3.069100,0.999986
3.069200,0.999986
3.069300,0.999986
3.069400,0.999986
3.069500,0.999986
3.069600,0.999986
3.069700,0.999986
3.069800,0.999986
3.069900,0.999986
3.070000,0.999986
3.070100,0.999986
3.070200,0.999986
3.070300,0.999986
3.070400,0.999986
3.070500,0.999986
3.070600,0.999986
3.070700,0.999986
3.070800,0.999986
3.070900,0.999986
3.071000,0.999986
3.071100,0.999986
3.071200,0.999986
3.071300,0.999986
3.071400,0.999986
3.071500,0.999986
3.071600,0.999986
3.071700,0.999986
3.071800,0.999986
3.071900,0.999986
3.072000,0.999986
3.072100,0.999986
3.072200,0.999986
3.072300,0.999986
3.072400,0.999986
3.072500,0.999986
3.072600,0.999986
3.072700,0.999986
3.072800,0.999986
3.072900,0.999986
3.073000,0.999986
3.073100,0.999986
3.073200,0.999986
3.073300,0.999986
3.073400,0.999986
3.073500,0.999986
3.073600,0.999986
3.073700,0.999986
3.073800,0.999986
3.073900,0.999986
3.074000,0.999986
3.074100,0.999986
3.074200,0.999986
3.074300,0.999986
3.074400,0.999986
3.074500,0.999986
3.074600,0.999986
3.074700,0.999986
3.074800,0.999986
3.074900,0.999986
3.075000,0.999986
3.075100,0.999986
3.075200,0.999986
3.075300,0.999986
3.075400,0.999986
3.075500,0.999986
3.075600,0.999986
3.075700,0.999986
3.075800,0.999986
3.075900,0.999986
3.076000,0.999986
3.076100,0.999986
3.076200,0.999986
3.076300,0.999986
3.076400,0.999986
3.076500,0.999986
3.076600,0.999986
3.076700,0.999986
3.076800,0.999986
3.076900,0.999986
3.077000,0.999986
3.077100,0.999986
3.077200,0.999986
3.077300,0.999987
3.077400,0.999987
3.077500,0.999987
3.077600,0.999987
3.077700,0.999987
3.077800,0.999987
3.077900,0.999987
3.078000,0.999987
3.078100,0.999987
3.078200,0.999987
3.078300,0.999987
3.078400,0.999987
3.078500,0.999987
3.078600,0.999987
3.078700,0.999987
3.078800,0.999987
3.078900,0.999987
3.079000,0.999987
3.079100,0.999987
3.079200,0.999987
3.079300,0.999987
3.079400,0.999987
3.079500,0.999987
3.079600,0.999987
3.079700,0.999987
3.079800,0.999987
3.079900,0.999987
3.080000,0.999987
3.080100,0.999987
3.080200,0.999987
3.080300,0.999987
3.080400,0.999987
3.080500,0.999987
3.080600,0.999987
3.080700,0.999987
3.080800,0.999987
3.080900,0.999987
3.081000,0.999987
3.081100,0.999987
3.081200,0.999987
3.081300,0.999987
3.081400,0.999987
3.081500,0.999987
3.081600,0.999987
3.081700,0.999987
3.081800,0.999987
3.081900,0.999987
3.082000,0.999987
3.082100,0.999987
3.082200,0.999987
3.082300,0.999987
3.082400,0.999987
3.082500,0.999987
3.082600,0.999987
3.082700,0.999987
3.082800,0.999987
3.082900,0.999987
3.083000,0.999987
3.083100,0.999987
3.083200,0.999987
3.083300,0.999987
3.083400,0.999987
3.083500,0.999987
3.083600,0.999987
3.083700,0.999987
3.083800,0.999987
3.083900,0.999987
3.084000,0.999987
3.084100,0.999987
3.084200,0.999987
3.084300,0.999987
3.084400,0.999987
3.084500,0.999987
3.084600,0.999987
3.084700,0.999987
3.084800,0.999987
3.084900,0.999987
3.085000,0.999987
3.085100,0.999987
3.085200,0.999987
3.085300,0.999987
3.085400,0.999987
3.085500,0.999987
3.085600,0.999987
3.085700,0.999987
3.085800,0.999987
3.085900,0.999987
3.086000,0.999987
3.086100,0.999987
3.086200,0.999987
3.086300,0.999987
3.086400,0.999987
3.086500,0.999987
3.086600,0.999987
3.086700,0.999987
3.086800,0.999987
3.086900,0.999987
3.087000,0.999987
3.087100,0.999987
3.087200,0.999987
3.087300,0.999987
3.087400,0.999987
3.087500,0.999987
3.087600,0.999987
3.087700,0.999987
3.087800,0.999987
3.087900,0.999987
3.088000,0.999987
3.088100,0.999987
3.088200,0.999987
3.088300,0.999987
3.088400,0.999987
3.088500,0.999987
3.088600,0.999987
3.088700,0.999987
3.088800,0.999987
3.088900,0.999987
3.089000,0.999987
3.089100,0.999987
3.089200,0.999988
3.089300,0.999988
3.089400,0.999988
3.089500,0.999988
3.089600,0.999988
3.089700,0.999988
3.089800,0.999988
3.089900,0.999988
3.090000,0.999988
3.090100,0.999988
3.090200,0.999988
3.090300,0.999988
3.090400,0.999988
3.090500,0.999988
3.090600,0.999988
3.090700,0.999988
3.090800,0.999988
3.090900,0.999988
3.091000,0.999988
3.091100,0.999988
3.091200,0.999988
3.091300,0.999988
3.091400,0.999988
3.091500,0.999988
3.091600,0.999988
3.091700,0.999988
3.091800,0.999988
3.091900,0.999988
3.092000,0.999988
3.092100,0.999988
3.092200,0.999988
3.092300,0.999988
3.092400,0.999988
3.092500,0.999988
3.092600,0.999988
3.092700,0.999988
3.092800,0.999988
3.092900,0.999988
3.093000,0.999988
3.093100,0.999988
3.093200,0.999988
3.093300,0.999988
3.093400,0.999988
3.093500,0.999988
3.093600,0.999988
3.093700,0.999988
3.093800,0.999988
3.093900,0.999988
3.094000,0.999988
3.094100,0.999988
3.094200,0.999988
3.094300,0.999988
3.094400,0.999988
3.094500,0.999988
3.094600,0.999988
3.094700,0.999988
3.094800,0.999988
3.094900,0.999988
3.095000,0.999988
3.095100,0.999988
3.095200,0.999988
3.095300,0.999988
3.095400,0.999988
3.095500,0.999988
3.095600,0.999988
3.095700,0.999988
3.095800,0.999988
3.095900,0.999988
3.096000,0.999988
3.096100,0.999988
3.096200,0.999988
3.096300,0.999988
3.096400,0.999988
3.096500,0.999988
3.096600,0.999988
3.096700,0.999988
3.096800,0.999988
3.096900,0.999988
3.097000,0.999988
3.097100,0.999988
3.097200,0.999988
3.097300,0.999988
3.097400,0.999988
3.097500,0.999988
3.097600,0.999988
3.097700,0.999988
3.097800,0.999988
3.097900,0.999988
3.098000,0.999988
3.098100,0.999988
3.098200,0.999988
3.098300,0.999988
3.098400,0.999988
3.098500,0.999988
3.098600,0.999988
3.098700,0.999988
3.098800,0.999988
3.098900,0.999988
3.099000,0.999988
3.099100,0.999988
3.099200,0.999988
3.099300,0.999988
3.099400,0.999988
3.099500,0.999988
3.099600,0.999988
3.099700,0.999988
3.099800,0.999988
3.099900,0.999988
3.100000,0.999988
3.100100,0.999988
3.100200,0.999988
3.100300,0.999988
3.100400,0.999988
3.100500,0.999988
3.100600,0.999988
3.100700,0.999988
3.100800,0.999988
3.100900,0.999988
3.101000,0.999988
3.101100,0.999988
3.101200,0.999988
3.101300,0.999988
3.101400,0.999988
3.101500,0.999988
3.101600,0.999988
3.101700,0.999988
3.101800,0.999988
3.101900,0.999988
3.102000,0.999989
3.102100,0.999989
3.102200,0.999989
3.102300,0.999989
3.102400,0.999989
3.102500,0.999989
3.102600,0.999989
3.102700,0.999989
3.102800,0.999989
3.102900,0.999989
3.103000,0.999989
3.103100,0.999989
3.103200,0.999989
3.103300,0.999989
3.103400,0.999989
3.103500,0.999989
3.103600,0.999989
3.103700,0.999989
3.103800,0.999989
3.103900,0.999989
3.104000,0.999989
3.104100,0.999989
3.104200,0.999989
3.104300,0.999989
3.104400,0.999989
3.104500,0.999989
3.104600,0.999989
3.104700,0.999989
3.104800,0.999989
3.104900,0.999989
3.105000,0.999989
3.105100,0.999989
3.105200,0.999989
3.105300,0.999989
3.105400,0.999989
3.105500,0.999989
3.105600,0.999989
3.105700,0.999989
3.105800,0.999989
3.105900,0.999989
3.106000,0.999989
3.106100,0.999989
3.106200,0.999989
3.106300,0.999989
3.106400,0.999989
3.106500,0.999989
3.106600,0.999989
3.106700,0.999989
3.106800,0.999989
3.106900,0.999989
3.107000,0.999989
3.107100,0.999989
3.107200,0.999989
3.107300,0.999989
3.107400,0.999989
3.107500,0.999989
3.107600,0.999989
3.107700,0.999989
3.107800,0.999989
3.107900,0.999989
3.108000,0.999989
3.108100,0.999989
3.108200,0.999989
3.108300,0.999989
3.108400,0.999989
3.108500,0.999989
3.108600,0.999989
3.108700,0.999989
3.108800,0.999989
3.108900,0.999989
3.109000,0.999989
3.109100,0.999989
3.109200,0.999989
3.109300,0.999989
3.109400,0.999989
3.109500,0.999989
3.109600,0.999989
3.109700,0.999989
3.109800,0.999989
3.109900,0.999989
3.110000,0.999989
3.110100,0.999989
3.110200,0.999989
3.110300,0.999989
3.110400,0.999989
3.110500,0.999989
3.110600,0.999989
3.110700,0.999989
3.110800,0.999989
3.110900,0.999989
3.111000,0.999989
3.111100,0.999989
3.111200,0.999989
3.111300,0.999989
3.111400,0.999989
3.111500,0.999989
3.111600,0.999989
3.111700,0.999989
3.111800,0.999989
3.111900,0.999989
3.112000,0.999989
3.112100,0.999989
3.112200,0.999989
3.112300,0.999989
3.112400,0.999989
3.112500,0.999989
3.112600,0.999989
3.112700,0.999989
3.112800,0.999989
3.112900,0.999989
3.113000,0.999989
3.113100,0.999989
3.113200,0.999989
3.113300,0.999989
3.113400,0.999989
3.113500,0.999989
3.113600,0.999989
3.113700,0.999989
3.113800,0.999989
3.113900,0.999989
3.114000,0.999989
3.114100,0.999989
3.114200,0.999989
3.114300,0.999989
3.114400,0.999989
3.114500,0.999989
3.114600,0.999989
3.114700,0.999989
3.114800,0.999989
3.114900,0.999989
3.115000,0.999989
3.115100,0.999989
3.115200,0.999989
3.115300,0.999989
3.115400,0.999989
3.115500,0.999989
3.115600,0.999989
3.115700,0.999989
3.115800,0.999989
3.115900,0.999989
3.116000,0.999990
3.116100,0.999990
3.116200,0.999990
3.116300,0.999990
3.116400,0.999990
3.116500,0.999990
3.116600,0.999990
3.116700,0.999990
3.116800,0.999990
3.116900,0.999990
3.117000,0.999990
3.117100,0.999990
3.117200,0.999990
3.117300,0.999990
3.117400,0.999990
3.117500,0.999990
3.117600,0.999990
3.117700,0.999990
3.117800,0.999990
3.117900,0.999990
3.118000,0.999990
3.118100,0.999990
3.118200,0.999990
3.118300,0.999990
3.118400,0.999990
3.118500,0.999990
3.118600,0.999990
3.118700,0.999990
3.118800,0.999990
3.118900,0.999990
3.119000,0.999990
3.119100,0.999990
3.119200,0.999990
3.119300,0.999990
3.119400,0.999990
3.119500,0.999990
3.119600,0.999990
3.119700,0.999990
3.119800,0.999990
3.119900,0.999990
3.120000,0.999990
3.120100,0.999990
3.120200,0.999990
3.120300,0.999990
3.120400,0.999990
3.120500,0.999990
3.120600,0.999990
3.120700,0.999990
3.120800,0.999990
3.120900,0.999990
3.121000,0.999990
3.121100,0.999990
3.121200,0.999990
3.121300,0.999990
3.121400,0.999990
3.121500,0.999990
3.121600,0.999990
3.121700,0.999990
3.121800,0.999990
3.121900,0.999990
3.122000,0.999990
3.122100,0.999990
3.122200,0.999990
3.122300,0.999990
3.122400,0.999990
3.122500,0.999990
3.122600,0.999990
3.122700,0.999990
3.122800,0.999990
3.122900,0.999990
3.123000,0.999990
3.123100,0.999990
3.123200,0.999990
3.123300,0.999990
3.123400,0.999990
3.123500,0.999990
3.123600,0.999990
3.123700,0.999990
3.123800,0.999990
3.123900,0.999990
3.124000,0.999990
3.124100,0.999990
3.124200,0.999990
3.124300,0.999990
3.124400,0.999990
3.124500,0.999990
3.124600,0.999990
3.124700,0.999990
3.124800,0.999990
3.124900,0.999990
3.125000,0.999990
3.125100,0.999990
3.125200,0.999990
3.125300,0.999990
3.125400,0.999990
3.125500,0.999990
3.125600,0.999990
3.125700,0.999990
3.125800,0.999990
3.125900,0.999990
3.126000,0.999990
3.126100,0.999990
3.126200,0.999990
3.126300,0.999990
3.126400,0.999990
3.126500,0.999990
3.126600,0.999990
3.126700,0.999990
3.126800,0.999990
3.126900,0.999990
3.127000,0.999990
3.127100,0.999990
3.127200,0.999990
3.127300,0.999990
3.127400,0.999990
3.127500,0.999990
3.127600,0.999990
3.127700,0.999990
3.127800,0.999990
3.127900,0.999990
3.128000,0.999990
3.128100,0.999990
3.128200,0.999990
3.128300,0.999990
3.128400,0.999990
3.128500,0.999990
3.128600,0.999990
3.128700,0.999990
3.128800,0.999990
3.128900,0.999990
3.129000,0.999990
3.129100,0.999990
3.129200,0.999990
3.129300,0.999990
3.129400,0.999990
3.129500,0.999990
3.129600,0.999990
3.129700,0.999990
3.129800,0.999990
3.129900,0.999990
3.130000,0.999990
3.130100,0.999990
3.130200,0.999990
3.130300,0.999990
3.130400,0.999990
3.130500,0.999990
3.130600,0.999990
3.130700,0.999990
3.130800,0.999990
3.130900,0.999990
3.131000,0.999990
3.131100,0.999990
3.131200,0.999990
3.131300,0.999991
3.131400,0.999991
3.131500,0.999991
3.131600,0.999991
3.131700,0.999991
3.131800,0.999991
3.131900,0.999991
3.132000,0.999991
3.132100,0.999991
3.132200,0.999991
3.132300,0.999991
3.132400,0.999991
3.132500,0.999991
3.132600,0.999991
3.132700,0.999991
3.132800,0.999991
3.132900,0.999991
3.133000,0.999991
3.133100,0.999991
3.133200,0.999991
3.133300,0.999991
3.133400,0.999991
3.133500,0.999991
3.133600,0.999991
3.133700,0.999991
3.133800,0.999991
3.133900,0.999991
3.134000,0.999991
3.134100,0.999991
3.134200,0.999991
3.134300,0.999991
3.134400,0.999991
3.134500,0.999991
3.134600,0.999991
3.134700,0.999991
3.134800,0.999991
3.134900,0.999991
3.135000,0.999991
3.135100,0.999991
3.135200,0.999991
3.135300,0.999991
3.135400,0.999991
3.135500,0.999991
3.135600,0.999991
3.135700,0.999991
3.135800,0.999991
3.135900,0.999991
3.136000,0.999991
3.136100,0.999991
3.136200,0.999991
3.136300,0.999991
3.136400,0.999991
3.136500,0.999991
3.136600,0.999991
3.136700,0.999991
3.136800,0.999991
3.136900,0.999991
3.137000,0.999991
3.137100,0.999991
3.137200,0.999991
3.137300,0.999991
3.137400,0.999991
3.137500,0.999991
3.137600,0.999991
3.137700,0.999991
3.137800,0.999991
3.137900,0.999991
3.138000,0.999991
3.138100,0.999991
3.138200,0.999991
3.138300,0.999991
3.138400,0.999991
3.138500,0.999991
3.138600,0.999991
3.138700,0.999991
3.138800,0.999991
3.138900,0.999991
3.139000,0.999991
3.139100,0.999991
3.139200,0.999991
3.139300,0.999991
3.139400,0.999991
3.139500,0.999991
3.139600,0.999991
3.139700,0.999991
3.139800,0.999991
3.139900,0.999991
3.140000,0.999991
3.140100,0.999991
3.140200,0.999991
3.140300,0.999991
3.140400,0.999991
3.140500,0.999991
3.140600,0.999991
3.140700,0.999991
3.140800,0.999991
3.140900,0.999991
3.141000,0.999991
3.141100,0.999991
3.141200,0.999991
3.141300,0.999991
3.141400,0.999991
3.141500,0.999991
3.141600,0.999991
3.141700,0.999991
3.141800,0.999991
3.141900,0.999991
3.142000,0.999991
3.142100,0.999991
3.142200,0.999991
3.142300,0.999991
3.142400,0.999991
3.142500,0.999991
3.142600,0.999991
3.142700,0.999991
3.142800,0.999991
3.142900,0.999991
3.143000,0.999991
3.143100,0.999991
3.143200,0.999991
3.143300,0.999991
3.143400,0.999991
3.143500,0.999991
3.143600,0.999991
3.143700,0.999991
3.143800,0.999991
3.143900,0.999991
3.144000,0.999991
3.144100,0.999991
3.144200,0.999991
3.144300,0.999991
3.144400,0.999991
3.144500,0.999991
3.144600,0.999991
3.144700,0.999991
3.144800,0.999991
3.144900,0.999991
3.145000,0.999991
3.145100,0.999991
3.145200,0.999991
3.145300,0.999991
3.145400,0.999991
3.145500,0.999991
3.145600,0.999991
3.145700,0.999991
3.145800,0.999991
3.145900,0.999991
3.146000,0.999991
3.146100,0.999991
3.146200,0.999991
3.146300,0.999991
3.146400,0.999991
3.146500,0.999991
3.146600,0.999991
3.146700,0.999991
3.146800,0.999991
3.146900,0.999991
3.147000,0.999991
3.147100,0.999991
3.147200,0.999991
3.147300,0.999991
3.147400,0.999991
3.147500,0.999991
3.147600,0.999991
3.147700,0.999991
3.147800,0.999991
3.147900,0.999991
3.148000,0.999991
3.148100,0.999991
3.148200,0.999992
3.148300,0.999992
3.148400,0.999992
3.148500,0.999992
3.148600,0.999992
3.148700,0.999992
3.148800,0.999992
3.148900,0.999992
3.149000,0.999992
3.149100,0.999992
3.149200,0.999992
3.149300,0.999992
3.149400,0.999992
3.149500,0.999992
3.149600,0.999992
3.149700,0.999992
3.149800,0.999992
3.149900,0.999992
3.150000,0.999992
3.150100,0.999992
3.150200,0.999992
3.150300,0.999992
3.150400,0.999992
3.150500,0.999992
3.150600,0.999992
3.150700,0.999992
3.150800,0.999992
3.150900,0.999992
3.151000,0.999992
3.151100,0.999992
3.151200,0.999992
3.151300,0.999992
3.151400,0.999992
3.151500,0.999992
3.151600,0.999992
3.151700,0.999992
3.151800,0.999992
3.151900,0.999992
3.152000,0.999992
3.152100,0.999992
3.152200,0.999992
3.152300,0.999992
3.152400,0.999992
3.152500,0.999992
3.152600,0.999992
3.152700,0.999992
3.152800,0.999992
3.152900,0.999992
3.153000,0.999992
3.153100,0.999992
3.153200,0.999992
3.153300,0.999992
3.153400,0.999992
3.153500,0.999992
3.153600,0.999992
3.153700,0.999992
3.153800,0.999992
3.153900,0.999992
3.154000,0.999992
3.154100,0.999992
3.154200,0.999992
3.154300,0.999992
3.154400,0.999992
3.154500,0.999992
3.154600,0.999992
3.154700,0.999992
3.154800,0.999992
3.154900,0.999992
3.155000,0.999992
3.155100,0.999992
3.155200,0.999992
3.155300,0.999992
3.155400,0.999992
3.155500,0.999992
3.155600,0.999992
3.155700,0.999992
3.155800,0.999992
3.155900,0.999992
3.156000,0.999992
3.156100,0.999992
3.156200,0.999992
3.156300,0.999992
3.156400,0.999992
3.156500,0.999992
3.156600,0.999992
3.156700,0.999992
3.156800,0.999992
3.156900,0.999992
3.157000,0.999992
3.157100,0.999992
3.157200,0.999992
3.157300,0.999992
3.157400,0.999992
3.157500,0.999992
3.157600,0.999992
3.157700,0.999992
3.157800,0.999992
3.157900,0.999992
3.158000,0.999992
3.158100,0.999992
3.158200,0.999992
3.158300,0.999992
3.158400,0.999992
3.158500,0.999992
3.158600,0.999992
3.158700,0.999992
3.158800,0.999992
3.158900,0.999992
3.159000,0.999992
3.159100,0.999992
3.159200,0.999992
3.159300,0.999992
3.159400,0.999992
3.159500,0.999992
3.159600,0.999992
3.159700,0.999992
3.159800,0.999992
3.159900,0.999992
3.160000,0.999992
3.160100,0.999992
3.160200,0.999992
3.160300,0.999992
3.160400,0.999992
3.160500,0.999992
3.160600,0.999992
3.160700,0.999992
3.160800,0.999992
3.160900,0.999992
3.161000,0.999992
3.161100,0.999992
3.161200,0.999992
3.161300,0.999992
3.161400,0.999992
3.161500,0.999992
3.161600,0.999992
3.161700,0.999992
3.161800,0.999992
3.161900,0.999992
3.162000,0.999992
3.162100,0.999992
3.162200,0.999992
3.162300,0.999992
3.162400,0.999992
3.162500,0.999992
3.162600,0.999992
3.162700,0.999992
3.162800,0.999992
3.162900,0.999992
3.163000,0.999992
3.163100,0.999992
3.163200,0.999992
3.163300,0.999992
3.163400,0.999992
3.163500,0.999992
3.163600,0.999992
3.163700,0.999992
3.163800,0.999992
3.163900,0.999992
3.164000,0.999992
3.164100,0.999992
3.164200,0.999992
3.164300,0.999992
3.164400,0.999992
3.164500,0.999992
3.164600,0.999992
3.164700,0.999992
3.164800,0.999992
3.164900,0.999992
3.165000,0.999992
3.165100,0.999992
3.165200,0.999992
3.165300,0.999992
3.165400,0.999992
3.165500,0.999992
3.165600,0.999992
3.165700,0.999992
3.165800,0.999992
3.165900,0.999992
3.166000,0.999992
3.166100,0.999992
3.166200,0.999992
3.166300,0.999992
3.166400,0.999992
3.166500,0.999992
3.166600,0.999992
3.166700,0.999992
3.166800,0.999992
3.166900,0.999992
3.167000,0.999992
3.167100,0.999992
3.167200,0.999993
3.167300,0.999993
3.167400,0.999993
3.167500,0.999993
3.167600,0.999993
3.167700,0.999993
3.167800,0.999993
3.167900,0.999993
3.168000,0.999993
3.168100,0.999993
3.168200,0.999993
3.168300,0.999993
3.168400,0.999993
3.168500,0.999993
3.168600,0.999993
3.168700,0.999993
3.168800,0.999993
3.168900,0.999993
3.169000,0.999993
3.169100,0.999993
3.169200,0.999993
3.169300,0.999993
3.169400,0.999993
3.169500,0.999993
3.169600,0.999993
3.169700,0.999993
3.169800,0.999993
3.169900,0.999993
3.170000,0.999993
3.170100,0.999993
3.170200,0.999993
3.170300,0.999993
3.170400,0.999993
3.170500,0.999993
3.170600,0.999993
3.170700,0.999993
3.170800,0.999993
3.170900,0.999993
3.171000,0.999993
3.171100,0.999993
3.171200,0.999993
3.171300,0.999993
3.171400,0.999993
3.171500,0.999993
3.171600,0.999993
3.171700,0.999993
3.171800,0.999993
3.171900,0.999993
3.172000,0.999993
3.172100,0.999993
3.172200,0.999993
3.172300,0.999993
3.172400,0.999993
3.172500,0.999993
3.172600,0.999993
3.172700,0.999993
3.172800,0.999993
3.172900,0.999993
3.173000,0.999993
3.173100,0.999993
3.173200,0.999993
3.173300,0.999993
3.173400,0.999993
3.173500,0.999993
3.173600,0.999993
3.173700,0.999993
3.173800,0.999993
3.173900,0.999993
3.174000,0.999993
3.174100,0.999993
3.174200,0.999993
3.174300,0.999993
3.174400,0.999993
3.174500,0.999993
3.174600,0.999993
3.174700,0.999993
3.174800,0.999993
3.174900,0.999993
3.175000,0.999993
3.175100,0.999993
3.175200,0.999993
3.175300,0.999993
3.175400,0.999993
3.175500,0.999993
3.175600,0.999993
3.175700,0.999993
3.175800,0.999993
3.175900,0.999993
3.176000,0.999993
3.176100,0.999993
3.176200,0.999993
3.176300,0.999993
3.176400,0.999993
3.176500,0.999993
3.176600,0.999993
3.176700,0.999993
3.176800,0.999993
3.176900,0.999993
3.177000,0.999993
3.177100,0.999993
3.177200,0.999993
3.177300,0.999993
3.177400,0.999993
3.177500,0.999993
3.177600,0.999993
3.177700,0.999993
3.177800,0.999993
3.177900,0.999993
3.178000,0.999993
3.178100,0.999993
